"ENTREZID"	"EVIDENCE"	"ONTOLOGY"	"SYMBOL"	"TXCHROM"	"GOID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
21400	"IEA"	"MF"	"Tcea2"	"chr2"	"GO:0003676"	0.13482437786588	1.94698046618123	0	0.998343931657308	0.999999941668251
100504779	NA	NA	NA	NA	NA	-0.072879701672353	1.30719326432691	0	0.998344408477574	0.999999941668251
19090	"IEA"	"MF"	"Prkdc"	"chr16"	"GO:0000166"	0.386381845847984	5.20711550080749	0	0.998347768635544	0.999999941668251
229543	"ND"	"MF"	"Ints3"	"chr3"	"GO:0003674"	0.386819961399103	5.70558154263961	0	0.998350848724201	0.999999941668251
226407	"ISO"	"MF"	"Rab3gap1"	"chr1"	"GO:0005096"	-0.516377712371096	6.50367318807333	0	0.998353897175432	0.999999941668251
66404	"ND"	"MF"	"Rtfdc1"	"chr2"	"GO:0003674"	-0.398778351640908	5.77886150346685	0	0.998354189799306	0.999999941668251
68592	"IBA"	"CC"	"Syf2"	"chr4"	"GO:0000974"	-0.46253033937165	5.13952194308951	0	0.998354254895795	0.999999941668251
210998	"ND"	"MF"	"Fam91a1"	"chr15"	"GO:0003674"	0.406694367413166	7.43639386566339	0	0.998356200279675	0.999999941668251
328977	"IEA"	"MF"	"Zfp532"	"chr18"	"GO:0003676"	0.202774672753312	5.46334332800343	0	0.998358553322472	0.999999941668251
14158	"IEA"	"MF"	"Fer"	"chr17"	"GO:0000166"	0.506275698801641	4.45154355505342	0	0.998363237585541	0.999999941668251
56716	"ISO"	"CC"	"Mlst8"	"chr17"	"GO:0005737"	-0.364628659583149	3.37413150639125	0	0.998365617194227	0.999999941668251
235044	"IBA"	"CC"	"Plppr2"	"chr9"	"GO:0005887"	0.164004295557684	2.87458115231474	0	0.998365919610138	0.999999941668251
13855	"IGI"	"BP"	"Epn2"	"chr11"	"GO:0001701"	-0.237342969432205	5.8819003297217	0	0.998366573295773	0.999999941668251
52705	"IBA"	"BP"	"Krr1"	"chr10"	"GO:0000462"	-0.0953840054158661	5.11432570507111	0	0.998367364333735	0.999999941668251
66487	"ND"	"MF"	"Smim4"	"chr14"	"GO:0003674"	-0.119324391434587	1.65379994549648	0	0.998371588164103	0.999999941668251
57170	"IEA"	"CC"	"Dolpp1"	"chr2"	"GO:0005783"	0.118526976135161	3.11916736925397	0	0.998376531429123	0.999999941668251
11637	"IEA"	"MF"	"Ak2"	"chr4"	"GO:0000166"	-0.52329937112971	6.34383512946678	0	0.998378666794239	0.999999941668251
100503670	"IBA"	"BP"	"Rpl5"	"chr5"	"GO:0000027"	-0.472454252936226	4.6816099017842	0	0.998379571383538	0.999999941668251
623230	"ND"	"MF"	"Tmem200b"	"chr4"	"GO:0003674"	0.133858917547661	2.30559250133347	0	0.998381169497741	0.999999941668251
75624	"IEA"	"MF"	"Metap1"	"chr3"	"GO:0004177"	-0.0890183105953133	6.46936772700092	0	0.998381493647876	0.999999941668251
14979	"ISO"	"MF"	"H2-Ke6"	"chr17"	"GO:0003857"	-0.469002163734787	4.78915797992872	0	0.998383933234875	0.999999941668251
14104	"ISO"	"BP"	"Fasn"	"chr11"	"GO:0001649"	-0.408252232688762	8.44091458686217	0	0.998386590045877	0.999999941668251
65102	"IPI"	"MF"	"Nif3l1"	"chr1"	"GO:0005515"	0.328501169496409	3.50237160065397	0	0.998387828487817	0.999999941668251
16211	"IBA"	"BP"	"Kpnb1"	"chr11"	"GO:0000060"	0.415862073426634	8.06990928414782	0	0.998393459156961	0.999999941668251
110821	"IEA"	"MF"	"Pcca"	"chr14"	"GO:0000166"	0.428172013844746	5.02342077931857	0	0.998394477065206	0.999999941668251
170706	"IEA"	"MF"	"Tmem37"	"chr1"	"GO:0005244"	0.0224592435740703	-0.139500787527503	0	0.998400169054333	0.999999941668251
11947	"IEA"	"MF"	"Atp5b"	"chr10"	"GO:0000166"	0.426236095310779	10.0761514295106	0	0.99840856971706	0.999999941668251
52712	"IBA"	"MF"	"Zkscan6"	"chr11"	"GO:0000981"	-0.361064601399904	4.60725113618864	0	0.99840919926777	0.999999941668251
76916	"ND"	"MF"	"Timmdc1"	"chr16"	"GO:0003674"	0.244386208808952	3.78532916558921	0	0.998410528457496	0.999999941668251
66590	"IEA"	"MF"	"Farsa"	"chr8"	"GO:0000049"	0.440297351922226	5.70330271064962	0	0.998410594185545	0.999999941668251
27643	"ISO"	"CC"	"Ubl4a"	"chrX"	"GO:0005634"	-0.4066751558038	5.77127915463575	0	0.998411018183831	0.999999941668251
235344	"IEA"	"MF"	"Sik2"	"chr9"	"GO:0000166"	-0.141785836950761	5.14940672504283	0	0.998411412750389	0.999999941668251
68585	"IMP"	"BP"	"Rtn4"	"chr11"	"GO:0001525"	-0.232130615300521	8.85451325795402	0	0.998418469533698	0.999999941668251
70681	"ISO"	"CC"	"Fam175a"	"chr5"	"GO:0005634"	0.115859517962986	2.35500040992109	0	0.998418632432144	0.999999941668251
20196	"ISO"	"MF"	"S100a13"	"chr3"	"GO:0005507"	-0.424685867320854	4.85054922508095	0	0.998420671556225	0.999999941668251
67249	"ND"	"MF"	"Tbc1d19"	"chr5"	"GO:0003674"	0.505675290640255	4.29844779928775	0	0.998421201618416	0.999999941668251
19349	"ISO"	"BP"	"Rab7"	"chr6"	"GO:0000045"	-0.499527294277627	5.51581414503625	0	0.998421689791117	0.999999941668251
69549	"ND"	"MF"	"2310009B15Rik"	"chr1"	"GO:0003674"	0.133520771386635	1.26585409071945	0	0.998427574796496	0.999999941668251
13870	"ISO"	"MF"	"Ercc1"	"chr7"	"GO:0000014"	0.269869078708389	4.85354573485792	0	0.998428538743429	0.999999941668251
76051	"IEA"	"MF"	"Ganc"	"chr2"	"GO:0003824"	-0.413682582859957	4.08957014395594	0	0.998431932429644	0.999999941668251
225339	"ND"	"MF"	"Ammecr1l"	"chr18"	"GO:0003674"	-0.405471891162783	7.0334299417829	0	0.99843248955968	0.999999941668251
76846	"ISO"	"MF"	"Rps9"	"chr7"	"GO:0003723"	-0.475168177212513	8.58210161666011	0	0.998432529472245	0.999999941668251
70153	"ND"	"MF"	"2210016F16Rik"	"chr13"	"GO:0003674"	-0.156926813480175	4.52275425383259	0	0.998433998911678	0.999999941668251
15369	"ISO"	"BP"	"Hmox2"	"chr16"	"GO:0001666"	-0.484809269581385	4.66892879263494	0	0.998436682253076	0.999999941668251
23986	"IEA"	"MF"	"Eci2"	"chr13"	"GO:0000062"	0.361785208167976	6.52117567769731	0	0.998437510012433	0.999999941668251
17709	"IBA"	"MF"	"COX2"	NA	"GO:0004129"	0.128542711363679	6.52761832852587	0	0.998437900107595	0.999999941668251
78751	"ND"	"MF"	"Zc3h6"	"chr2"	"GO:0003674"	-0.27749373737414	2.83066056179602	0	0.998438838771693	0.999999941668251
66757	"IEA"	"BP"	"Adat2"	"chr10"	"GO:0002100"	-0.225853378578863	3.13951460909506	0	0.998438965934299	0.999999941668251
67011	"ND"	"MF"	"Mettl6"	"chr14"	"GO:0003674"	-0.143250639826041	4.42681297541168	0	0.998440707451703	0.999999941668251
12387	"IDA"	"BP"	"Ctnnb1"	"chr9"	"GO:0000122"	0.406599710800505	9.915434576974	0	0.998441180417627	0.999999941668251
76687	"ND"	"MF"	"Spcs3"	"chr8"	"GO:0003674"	0.214376107064406	5.69836167914395	0	0.998442178431317	0.999999941668251
17719	"IDA"	"CC"	"ND4"	NA	"GO:0005739"	0.0986298626151587	10.2265886544492	0	0.998442697798419	0.999999941668251
110695	"IEA"	"MF"	"Aldh7a1"	"chr18"	"GO:0004029"	0.560247236228667	6.21091349515094	0	0.998448131259012	0.999999941668251
17979	"ISO"	"CC"	"Ncoa3"	"chr2"	"GO:0000790"	-0.49305139638136	6.59963719836492	0	0.998449795425872	0.999999941668251
14283	"IDA"	"MF"	"Fosl1"	"chr19"	"GO:0000977"	0.109918757684986	6.07565065856549	0	0.99844985959849	0.999999941668251
56791	"IEA"	"MF"	"Ube2l6"	"chr2"	"GO:0000166"	-0.282066510833075	2.59255122504016	0	0.998450085228905	0.999999941668251
14862	"ISO"	"MF"	"Gstm1"	"chr3"	"GO:0004364"	0.22122371363876	4.08707112842217	0	0.998450516642864	0.999999941668251
21991	"IEA"	"MF"	"Tpi1"	"chr6"	"GO:0003824"	-0.232819390158924	7.17115241247841	0	0.998453869872827	0.999999941668251
69228	"ISO"	"BP"	"Zfp746"	"chr6"	"GO:0000122"	-0.255114807942495	4.70970131661496	0	0.998453969580668	0.999999941668251
98238	"ISO"	"MF"	"Lrrc59"	"chr11"	"GO:0003723"	-0.358787867966954	8.02581847788982	0	0.998454025978089	0.999999941668251
240442	"IEA"	"MF"	"Adnp2"	"chr18"	"GO:0003677"	-0.342246807223185	5.36128192745831	0	0.998456559458504	0.999999941668251
207352	"IMP"	"BP"	"Sec23ip"	"chr7"	"GO:0001675"	0.454998145317048	5.84304361945766	0	0.998460500378196	0.999999941668251
380752	"ND"	"MF"	"Tssc1"	"chr12"	"GO:0003674"	0.277152772452315	3.33725551106692	0	0.998461500187501	0.999999941668251
17274	"IEA"	"MF"	"Rab8a"	"chr8"	"GO:0000166"	-0.303076562271779	5.54971674735115	0	0.998465312897896	0.999999941668251
68196	"IEA"	"MF"	"Hsbp1"	"chr8"	"GO:0003714"	0.450524555706155	6.30825757862962	0	0.998465869233777	0.999999941668251
71865	"ISO"	"MF"	"Fbxo30"	"chr10"	"GO:0004842"	0.483986876568169	6.54268508169555	0	0.99846661781023	0.999999941668251
327747	"ND"	"MF"	"Mettl24"	"chr10"	"GO:0003674"	0.0680144032199785	0.973464459739732	0	0.99846841437715	0.999999941668251
76482	"ISO"	"CC"	"3110002H16Rik"	"chr18"	"GO:0005765"	-0.128736871238132	4.81798118086259	0	0.998468715029473	0.999999941668251
22750	"ND"	"MF"	"Zfp9"	"chr6"	"GO:0003674"	0.242023427906055	2.8595431377703	0	0.998469096038831	0.999999941668251
103841	"ND"	"MF"	"Cuedc1"	"chr11"	"GO:0003674"	-0.388025394528492	6.04125854269608	0	0.99847028164545	0.999999941668251
100503597	NA	NA	NA	NA	NA	-0.214061569287765	2.68072276021012	0	0.998473011033468	0.999999941668251
106393	"IMP"	"BP"	"Srl"	"chr16"	"GO:0002115"	-0.0402361943323615	2.47987840615914	0	0.998475073646212	0.999999941668251
72503	"ND"	"MF"	"2610507B11Rik"	"chr11"	"GO:0003674"	-0.533497771631063	8.38863180494825	0	0.998475635067131	0.999999941668251
74150	"ND"	"MF"	"Slc35f5"	"chr1"	"GO:0003674"	-0.482138846353526	6.5140775781975	0	0.998475870321744	0.999999941668251
268448	"ISO"	"BP"	"Phf12"	"chr11"	"GO:0000122"	0.436995564596499	5.73197994025162	0	0.998477543497153	0.999999941668251
22640	"IEA"	"MF"	"Zfp1"	"chr8"	"GO:0003676"	0.0935069295272561	4.18869118811733	0	0.998479577282421	0.999999941668251
238247	"ISO"	"MF"	"Arid4a"	"chr12"	"GO:0003677"	-0.37983615546805	5.70396725506379	0	0.998484387892164	0.999999941668251
230904	"IDA"	"MF"	"Fbxo2"	"chr4"	"GO:0001540"	-0.0975659645181071	1.78863057177999	0	0.998485604087977	0.999999941668251
22025	"IDA"	"BP"	"Nr2c1"	"chr10"	"GO:0000122"	-0.122353807307492	4.5042247159722	0	0.998486407215285	0.999999941668251
20321	"IDA"	"MF"	"Frrs1"	"chr3"	"GO:0000293"	-0.488345505394058	4.70693842995018	0	0.998486648127631	0.999999941668251
66155	"IPI"	"MF"	"Ufc1"	"chr1"	"GO:0005515"	-0.353083561932439	4.70758362958215	0	0.998487518767091	0.999999941668251
545700	NA	NA	"Smarca5-ps"	"chr4"	NA	-0.118869592864176	3.38528442166262	0	0.998488525914269	0.999999941668251
68911	"IMP"	"BP"	"Pygo2"	"chr3"	"GO:0001701"	0.494494377491253	5.17438233157341	0	0.998491890900463	0.999999941668251
70601	"IBA"	"MF"	"Ecd"	"chr14"	"GO:0003713"	-0.307142402363951	5.21050403743137	0	0.998493586762444	0.999999941668251
12385	"ISO"	"CC"	"Ctnna1"	"chr18"	"GO:0001669"	0.439093876499477	9.18801671755855	0	0.998494254579203	0.999999941668251
68614	"ND"	"MF"	"Letmd1"	"chr15"	"GO:0003674"	0.318761736787471	4.33991007958699	0	0.998494539089806	0.999999941668251
226747	"IEA"	"CC"	"Ahctf1"	"chr1"	"GO:0000775"	-0.135003853355393	7.44726764013518	0	0.998495497211763	0.999999941668251
67369	"ISO"	"CC"	"Qpctl"	"chr7"	"GO:0005794"	-0.44633576863997	3.79561108562045	0	0.998495840487049	0.999999941668251
100609	"ISO"	"MF"	"Nsun5"	"chr5"	"GO:0003723"	0.391383058981763	3.49239872699886	0	0.998496678425588	0.999999941668251
231086	"ISO"	"MF"	"Hadhb"	"chr5"	"GO:0000062"	0.347363401869716	4.33426475776194	0	0.998496940966629	0.999999941668251
29864	"ISO"	"CC"	"Rnf11"	"chr4"	"GO:0000151"	-0.433675326601383	7.19175240467696	0	0.998497653661481	0.999999941668251
15488	"IMP"	"BP"	"Hsd17b4"	"chr18"	"GO:0000038"	0.415192552539278	6.38591964279836	0	0.998498091674399	0.999999941668251
105372	"ISO"	"CC"	"Utp15"	"chr13"	"GO:0001650"	0.372331875990328	5.39768525186497	0	0.998498118433715	0.999999941668251
68121	"IEA"	"CC"	"Cep70"	"chr9"	"GO:0005737"	-0.0844927107632514	3.39840373757631	0	0.998499502499605	0.999999941668251
75694	"ND"	"MF"	"2310058D17Rik"	NA	"GO:0003674"	-0.0374839920483119	0.390262572647457	0	0.998500160372537	0.999999941668251
66176	"IEA"	"MF"	"Nat9"	"chr11"	"GO:0008080"	-0.321466682610386	3.37368877077031	0	0.99850047672912	0.999999941668251
72139	"IBA"	"MF"	"2610044O15Rik8"	"chr8"	"GO:0003700"	-0.16699961591536	1.52347046577657	0	0.998501262528001	0.999999941668251
170759	"IEA"	"MF"	"Atp13a1"	"chr8"	"GO:0000166"	-0.347584503119641	6.3796732906898	0	0.998501723993773	0.999999941668251
26420	"IEA"	"MF"	"Mapk9"	"chr11"	"GO:0000166"	-0.464129557171321	5.99167095038637	0	0.998507895120492	0.999999941668251
667410	NA	NA	"Gm8615"	"chr5"	NA	0.292878130160398	2.36214664611901	0	0.998508216137547	0.999999941668251
21427	"IEA"	"MF"	"Vps72"	"chr3"	"GO:0003677"	0.324707352805024	4.99984165320889	0	0.998509522466031	0.999999941668251
68736	"ISO"	"MF"	"Tyw5"	"chr1"	"GO:0000049"	-0.104020027428199	3.02704890837978	0	0.998510809563892	0.999999941668251
242126	"IEA"	"BP"	"Slc22a15"	"chr3"	"GO:0006810"	-0.308085565916659	3.39600248084546	0	0.998511652325828	0.999999941668251
72137	"ND"	"MF"	"Wdsub1"	"chr2"	"GO:0003674"	0.256863394836463	4.27600849794361	0	0.998511965005524	0.999999941668251
13481	"ISO"	"CC"	"Dpm2"	"chr2"	"GO:0000506"	0.39106752684961	4.50252156785254	0	0.998513790917696	0.999999941668251
68833	"IEA"	"BP"	"Pdcl3"	"chr1"	"GO:0001525"	0.474998012519056	5.92631673175749	0	0.998514153798909	0.999999941668251
66396	"ND"	"MF"	"Ccdc82"	"chr9"	"GO:0003674"	-0.445033795038892	4.49588428075205	0	0.998514238401094	0.999999941668251
104248	"ISO"	"MF"	"Cabin1"	"chr10"	"GO:0004864"	-0.424647135627065	6.46698977575258	0	0.998514469860686	0.999999941668251
407243	"IBA"	"CC"	"Tmem189"	"chr2"	"GO:0005737"	-0.453798337743295	5.1837230404806	0	0.998514751552658	0.999999941668251
18220	"ISO"	"MF"	"Nucb1"	"chr7"	"GO:0001965"	0.537386386849492	7.9228985917456	0	0.998516492681773	0.999999941668251
17425	"IDA"	"MF"	"Foxk1"	"chr5"	"GO:0000977"	0.22469393454542	6.41157158807966	0	0.998517383103501	0.999999941668251
218734	"ND"	"MF"	"3830406C13Rik"	"chr14"	"GO:0003674"	-0.448554661545963	3.98787418153593	0	0.998517615530771	0.999999941668251
18655	"ISO"	"MF"	"Pgk1"	"chrX"	"GO:0004618"	0.298497406740132	4.12785569098672	0	0.99851913641828	0.999999941668251
212974	"IEA"	"MF"	"Pgghg"	"chr7"	"GO:0003824"	-0.520512967146924	5.10510291643824	0	0.998522732439093	0.999999941668251
101540	"IEA"	"MF"	"Prkd2"	"chr7"	"GO:0000166"	0.427576751233132	4.45341520194533	0	0.998522921006944	0.999999941668251
22591	"IBA"	"CC"	"Xpc"	"chr6"	"GO:0000111"	-0.0342632884418186	4.14958572778016	0	0.998524473769637	0.999999941668251
69440	"IEA"	"MF"	"Dennd6b"	"chr15"	"GO:0005085"	-0.155844890664004	3.74214393767051	0	0.998524608252701	0.999999941668251
11855	"IMP"	"BP"	"Arhgap5"	"chr12"	"GO:0002053"	-0.18313659398585	7.11636669121392	0	0.998525939684218	0.999999941668251
67306	"ND"	"MF"	"Zc2hc1a"	"chr3"	"GO:0003674"	-0.0589457501772719	4.36927344177405	0	0.998531190127243	0.999999941668251
100039192	"ND"	"MF"	"Tmem254c"	NA	"GO:0003674"	0.0867469397489142	0.898481000076662	0	0.998531330304679	0.999999941668251
19982	"ND"	"MF"	"Rpl36a"	"chrX"	"GO:0003674"	-0.266158503423724	2.00043847409138	0	0.998531926503273	0.999999941668251
12750	"IEA"	"MF"	"Clk4"	"chr11"	"GO:0000166"	0.0657784003653425	6.52946193796289	0	0.998533421092205	0.999999941668251
17189	"IMP"	"BP"	"Mb"	"chr15"	"GO:0001666"	-0.148616486825907	1.89684097187414	0	0.998533451786216	0.999999941668251
114863	"ISO"	"CC"	"Prosc"	"chr8"	"GO:0005622"	-0.103205290554224	6.09755243258395	0	0.998533859068182	0.999999941668251
214616	"ND"	"MF"	"Spata5l1"	"chr2"	"GO:0003674"	-0.0654790154095957	2.17786427423831	0	0.998534149025383	0.999999941668251
66241	"ND"	"MF"	"Tmem9"	"chr1"	"GO:0003674"	0.328271804843238	5.33102317287931	0	0.998534419684884	0.999999941668251
212111	"ISO"	"MF"	"Inpp5a"	"chr7"	"GO:0004445"	-0.478921032927413	5.57481623836419	0	0.998536169270812	0.999999941668251
22289	"IDA"	"MF"	"Kdm6a"	"chrX"	"GO:0000978"	-0.510745857903156	6.54116022381434	0	0.998541337447933	0.999999941668251
210925	"ND"	"MF"	"Ints9"	"chr14"	"GO:0003674"	-0.318619075221859	4.45734606040876	0	0.998541370296349	0.999999941668251
227526	"ND"	"MF"	"Cdnf"	"chr2"	"GO:0003674"	0.0458954794731419	1.00875716322629	0	0.998541403058432	0.999999941668251
209462	"ISO"	"CC"	"Hace1"	"chr10"	"GO:0000139"	0.486888737435939	4.54120177769584	0	0.998543048594448	0.999999941668251
55984	"IEA"	"MF"	"Camkk1"	"chr11"	"GO:0000166"	0.0430529913337669	2.00369482249999	0	0.998543714310858	0.999999941668251
12807	"IDA"	"CC"	"Hps3"	"chr3"	"GO:0005737"	-0.341392569359097	3.91720679629019	0	0.998545285444559	0.999999941668251
13831	"ISA"	"BP"	"Epc1"	"chr18"	"GO:0000122"	-0.4287320958397	6.47341095719302	0	0.998549030499028	0.999999941668251
72667	"IBA"	"MF"	"Zfp444"	"chr7"	"GO:0000981"	0.163153623680415	3.49991335488815	0	0.998549492068858	0.999999941668251
23996	"IEA"	"MF"	"Psmc4"	"chr7"	"GO:0000166"	0.440432054806974	6.34934554159052	0	0.998552080881874	0.999999941668251
66282	"ND"	"MF"	"Tma16"	"chr8"	"GO:0003674"	0.178669938387863	3.08176289730175	0	0.998552313436106	0.999999941668251
80913	"IDA"	"MF"	"Pum2"	"chr12"	"GO:0003723"	-0.263245092396104	7.99027028665204	0	0.998553479620587	0.999999941668251
56433	"IPI"	"MF"	"Vps29"	"chr5"	"GO:0005515"	0.36872037817895	5.19350091739147	0	0.998554008946202	0.999999941668251
27404	"IEA"	"MF"	"Abca8b"	"chr11"	"GO:0000166"	0.0113991187035791	0.699923676809773	0	0.998554061996441	0.999999941668251
110920	"IEA"	"MF"	"Hspa13"	"chr16"	"GO:0000166"	0.20837124438963	6.55869348577203	0	0.998555556445447	0.999999941668251
12488	"ISO"	"CC"	"Cd2ap"	"chr17"	"GO:0001726"	-0.251280104349149	7.02834860740282	0	0.998558110263546	0.999999941668251
19895	"ISO"	"MF"	"Rpia"	"chr6"	"GO:0004751"	-0.502307676043412	5.4205231686399	0	0.998558287898873	0.999999941668251
245404	"ND"	"MF"	"Dcaf12l1"	"chrX"	"GO:0003674"	-0.0158337746869719	1.3698607882959	0	0.99855972043351	0.999999941668251
18472	"ISO"	"BP"	"Pafah1b1"	"chr11"	"GO:0000132"	-0.350725775394204	8.15248878406951	0	0.99856211128378	0.999999941668251
99334	"IBA"	"MF"	"Zscan29"	"chr2"	"GO:0000981"	0.335982555365425	4.12725393150589	0	0.998563051190524	0.999999941668251
668137	"IBA"	"MF"	"Gm8994"	"chr6"	"GO:0004004"	0.061707712413575	1.76648846994751	0	0.998565403289434	0.999999941668251
13478	"IDA"	"MF"	"Dpagt1"	"chr9"	"GO:0003975"	-0.325295162541902	4.36871216729761	0	0.998566648842142	0.999999941668251
66839	"ND"	"MF"	"0610009O20Rik"	"chr18"	"GO:0003674"	-0.141548806627082	5.18725218098994	0	0.998566737023434	0.999999941668251
57896	"IBA"	"MF"	"Krcc1"	"chr6"	"GO:0002039"	-0.543547418213175	5.37005503395883	0	0.998567034857905	0.999999941668251
69617	"IEA"	"MF"	"Pitrm1"	"chr13"	"GO:0003824"	0.290261321581969	6.49174160957183	0	0.998567905210862	0.999999941668251
230779	"ISO"	"BP"	"Serinc2"	"chr4"	"GO:0006658"	0.433698378619076	6.27659826838381	0	0.998568323801842	0.999999941668251
68328	"IEA"	"MF"	"Rab13"	"chr3"	"GO:0000166"	0.464078733515259	3.77516408467603	0	0.99856944334611	0.999999941668251
100504501	NA	NA	"Gm20257"	"chr1"	NA	0.0300663539543888	0.538884768535351	0	0.998572901584348	0.999999941668251
19243	"IEA"	"MF"	"Ptp4a1"	"chr1"	"GO:0004721"	-0.336214896384154	6.19242566568553	0	0.998575826732832	0.999999941668251
72900	"IEA"	"MF"	"Ndufv2"	"chr17"	"GO:0003954"	0.313752795697368	5.80092324812659	0	0.998579047407023	0.999999941668251
100039304	NA	NA	"Gm2148"	NA	NA	0.184881325193908	3.59674199301884	0	0.99858331919582	0.999999941668251
67006	"IMP"	"BP"	"Cisd2"	"chr3"	"GO:0000422"	-0.226032926066512	5.43914663044796	0	0.998584384321043	0.999999941668251
633188	NA	NA	"Gm20762"	NA	NA	-0.328213303535327	2.25196933481093	0	0.998584965632448	0.999999941668251
53314	"IDA"	"MF"	"Batf"	"chr12"	"GO:0000978"	-0.117833960043346	2.72300680479346	0	0.998586156379053	0.999999941668251
214897	"IEA"	"MF"	"Csnk1g1"	"chr9"	"GO:0000166"	-0.324125400230214	5.78182967546252	0	0.998587577355341	0.999999941668251
319448	"IDA"	"CC"	"Fndc3a"	"chr14"	"GO:0001669"	0.154636114602391	7.4430816186877	0	0.998588787787261	0.999999941668251
16573	"IEA"	"MF"	"Kif5b"	"chr18"	"GO:0000166"	-0.0960803340380219	8.09156806866364	0	0.998590356805095	0.999999941668251
170460	"IBA"	"CC"	"Stard5"	"chr7"	"GO:0005739"	-0.190872331880354	4.1107287173771	0	0.998590843980251	0.999999941668251
14004	"ISO"	"CC"	"Chchd2"	"chr5"	"GO:0005634"	0.284124112728517	5.92357674400396	0	0.99859181726584	0.999999941668251
100039731	NA	NA	"Gm10051"	NA	NA	-0.456723183643707	5.04683437267612	0	0.998592264983419	0.999999941668251
109115	"ISO"	"MF"	"Supt3"	"chr17"	"GO:0003713"	-0.294347891293558	3.74773151893065	0	0.998592635367301	0.999999941668251
621156	NA	NA	"Apoo-ps"	NA	NA	0.0762634159991293	2.89009892134845	0	0.99859353833198	0.999999941668251
71544	"IGI"	"BP"	"Arhgap42"	"chr9"	"GO:0003085"	0.469132875033142	7.06527905821202	0	0.998594176576201	0.999999941668251
14936	"IEA"	"MF"	"Gys1"	"chr7"	"GO:0003824"	0.398159836783631	4.62448727247309	0	0.998594179294554	0.999999941668251
17710	"IEA"	"MF"	"COX3"	NA	"GO:0004129"	0.233342811196108	6.98656330933466	0	0.998596652817449	0.999999941668251
270086	"IEA"	"MF"	"Ogfod1"	"chr8"	"GO:0005506"	-0.432767442569975	5.31565908256338	0	0.998596952780861	0.999999941668251
71970	"IBA"	"MF"	"Zbed5"	"chr5"	"GO:0000981"	0.284816914288284	3.17486287002871	0	0.998598978059342	0.999999941668251
66358	"ND"	"MF"	"Adprm"	"chr11"	"GO:0003674"	-0.38193181297336	3.0602699613139	0	0.998599489187142	0.999999941668251
54125	"IEA"	"MF"	"Polm"	"chr11"	"GO:0003677"	-0.238863448422328	3.96500827102201	0	0.998599559943512	0.999999941668251
327951	"ND"	"MF"	"Cyb5d1"	"chr11"	"GO:0003674"	0.137230561306966	1.34795490695792	0	0.998600022591936	0.999999941668251
77040	"TAS"	"BP"	"Atg16l1"	"chr1"	"GO:0000045"	0.119113641925608	5.16418673196414	0	0.998600270309975	0.999999941668251
100039748	NA	NA	"Gm10020"	NA	NA	0.29546349770887	3.06349011215422	0	0.998602149524328	0.999999941668251
100504278	NA	NA	"2810402E24Rik"	NA	NA	0.0504280708411304	0.93409741061743	0	0.998605836305699	0.999999941668251
17133	"IGI"	"BP"	"Maff"	"chr15"	"GO:0001701"	-0.0705477827521204	9.09999677976193	0	0.998608323266868	0.999999941668251
66179	"ND"	"MF"	"Ogfod3"	"chr11"	"GO:0003674"	-0.111902254433364	3.07746132832551	0	0.998611408640649	0.999999941668251
68472	"ND"	"MF"	"Tmem126b"	"chr7"	"GO:0003674"	0.0367878734644305	1.76932102617272	0	0.998615627320134	0.999999941668251
77864	"ND"	"MF"	"Ypel2"	"chr11"	"GO:0003674"	0.372368258748594	3.34434962380493	0	0.9986170084535	0.999999941668251
81630	"IEA"	"MF"	"Zbtb22"	"chr17"	"GO:0003676"	-0.511494001127587	5.04717123900194	0	0.998618732345872	0.999999941668251
218343	"ND"	"MF"	"Ttc37"	"chr13"	"GO:0003674"	0.528929375938946	5.51119856653391	0	0.998619513834079	0.999999941668251
17929	"TAS"	"MF"	"Myom1"	"chr17"	"GO:0005200"	-0.104998112300632	2.01465562005253	0	0.998620439848916	0.999999941668251
17766	"ISO"	"CC"	"Nudt1"	"chr5"	"GO:0001669"	-0.175777015465834	2.90508961136477	0	0.99862081345982	0.999999941668251
22690	"IEA"	"MF"	"Zfp28"	"chr7"	"GO:0003676"	-0.0918375870898038	2.21584821856923	0	0.998621037069456	0.999999941668251
225887	"ISO"	"MF"	"Ndufs8"	"chr19"	"GO:0003954"	0.405294299217503	5.38161887098118	0	0.998621100911497	0.999999941668251
78656	"ISO"	"CC"	"Brd8"	"chr18"	"GO:0000812"	-0.519739972550395	6.14487601011675	0	0.99862291016725	0.999999941668251
217449	"ISO"	"CC"	"Trappc12"	"chr12"	"GO:0000776"	0.268697256585466	4.92968433977275	0	0.998624485114689	0.999999941668251
107513	"ISO"	"CC"	"Ssr1"	"chr13"	"GO:0005783"	0.348036933048736	7.46930907653973	0	0.998624504800435	0.999999941668251
66821	"IEA"	"MF"	"Bcs1l"	"chr1"	"GO:0000166"	-0.198404767647128	3.68862592175929	0	0.998625439004389	0.999999941668251
22195	"IEA"	"MF"	"Ube2l3"	"chr16"	"GO:0000166"	0.499739752849109	6.20817279591954	0	0.998626012534842	0.999999941668251
66445	"IPI"	"MF"	"Cyc1"	"chr15"	"GO:0005515"	0.42888955899545	6.59553108750463	0	0.998627240793027	0.999999941668251
22278	"IMP"	"BP"	"Usf1"	"chr1"	"GO:0000432"	0.274882621573028	3.6277178094757	0	0.998628407681367	0.999999941668251
